Unnamed: 0,SQ,Ano,densidade_hec,ConcentracaoBOs,EstagioClusterizacao,Startups,UsoeOcupacao_1,UsoeOcupacao_2,UsoeOcupacao_3,EconomiaUrbana,Inovacao_1,Inovacao_2,MobilidadeUrbana_1,MobilidadeUrbana_2,MobilidadeUrbana_3,Usolocal_1,Usolocal_2,DinamicaOcupacao,SQ,Ano,EstagioClusterizacao,Predicted_Class,Class_0_Prob,Class_1_Prob,Class_2_Prob,Class_3_Prob
25424,122062,2025,157.289716669435,814.0,1,-4814.219953631285,-52.04801127175388,-59.69913766837034,-1305.2731258454808,3885.867038250106,296.0384785656056,-7.536345137417657,16160.818939573684,-20310.380794959183,34884.85649928583,-60.06223590536438,25.722733357990137,-61.73266363156869,122062,2025,1,1,0.001420414,0.9985663,1.3118615e-05,1.7541944e-07
25425,122063,2025,141.576704720696,960.0,1,-4839.814008403973,-50.73979787463373,-56.575825161620415,-1467.5690098092898,3885.867038250106,257.4099939253879,-7.842717141895687,16159.988931586357,-20313.75196019539,34885.11992296546,-59.717814049514985,-23.97913104412487,-60.7307274669345,122063,2025,1,1,0.0012775614,0.99870527,1.6922435e-05,2.277677e-07
25426,122064,2025,197.309175710571,1968.0,1,-4877.922331086822,-49.766241651211416,-56.07581424324477,-1593.2343200777725,3885.867038250106,201.0569207775468,-8.289667213574809,16159.524189000746,-20315.63956136578,34885.267420584554,-59.314662301776906,-103.05541236551244,-60.726825803126346,122064,2025,1,1,0.0011674613,0.99880505,2.7101323e-05,3.5376834e-07
25427,122065,2025,144.589609638831,817.0,1,-4668.505126436242,-51.35603720039266,-58.641134276362806,-1417.8704777078387,3885.867038250106,401.41052324687575,-6.700613556289614,16160.095448451177,-20313.31933068191,34885.086117189014,-60.18411661878558,47.97017078390809,-61.73404014570564,122065,2025,1,1,0.006183155,0.9938159,9.951425e-07,1.9130193e-08
25428,122066,2025,116.486263992966,3220.0,1,-4541.563910878356,-50.96195915852192,-52.86044183666928,-1495.2021903863083,3885.867038250106,517.4181313154334,-5.780528708289598,16159.296870701131,-20316.562838684928,34885.339565701084,-60.66619135642293,147.69387908689714,-57.71564575603468,122066,2025,1,1,0.09874923,0.9012508,7.168094e-09,4.629738e-09
25429,122067,2025,102.531643462977,5616156.0,0,-4441.547787112755,-48.4621775937564,-50.94312102828302,-1747.483113261886,3885.867038250106,564.1938877328555,-5.409538689186924,16157.89089484085,-20322.273358361308,34885.785787111294,-60.5895166820651,134.0707582660359,-57.97484181762396,122067,2025,0,0,0.63873327,0.36126667,7.7193814e-11,1.7014073e-09
25430,122069,2025,201.353446240927,96300.0,0,-4162.44420639402,-51.16316010087471,-53.08564810083089,-1535.3663693063686,3885.867038250106,582.9894384108959,-5.260466557827559,16158.10581361127,-20321.400443041806,34885.717577293806,-62.38773609315558,459.2486151936386,-59.11273654914112,122069,2025,0,0,0.9927516,0.0072483867,1.2686507e-13,2.6845193e-10
25431,122070,2025,145.491789768109,11328.0,0,-4212.763612807044,-51.182402125574185,-55.478408258425375,-1566.2204402435607,3885.867038250106,713.3570860885923,-4.22648870676484,16158.018641253118,-20321.754502795276,34885.74524360991,-62.21339381468991,427.6445115870897,-61.70063264537528,122070,2025,0,0,0.9887847,0.011215339,5.516842e-14,1.3577128e-10
25432,122071,2025,145.491789768109,858.0,0,-4282.338923134635,-50.78308649276888,-54.34683921563244,-1602.173228125101,3885.867038250106,768.8744579528209,-3.78616678733632,16158.018641253118,-20321.754502795276,34885.74524360991,-61.84237967045024,360.4290625424794,-60.705604707730735,122071,2025,0,0,0.9729443,0.027055694,1.5247078e-13,1.6761866e-10
25433,122072,2025,116.486263992966,1056.0,0,-4371.48202109709,-52.11322659900489,-57.26792628528106,-1393.7394684383205,3885.867038250106,705.757554524823,-4.286762459151753,16159.296870701131,-20316.562838684928,34885.339565701084,-61.721748492313615,338.47163116964634,-61.72453604838015,122072,2025,0,0,0.88970995,0.110290095,2.9947997e-12,5.966234e-10
25434,122073,2025,116.486263992966,2600.0,0,-4501.967781592264,-51.51313433126987,-51.78978601962221,-1458.1940523413846,3885.867038250106,584.222038702015,-5.250690502012077,16159.296870701131,-20316.562838684928,34885.339565701084,-61.19594206238927,230.8526212747165,-55.71499681681857,122073,2025,0,1,0.22520296,0.774797,1.3197239e-09,3.8939247e-09
25435,122074,2025,144.589609638831,70308.0,1,-4746.861783823253,-51.044344855742665,-54.78081091716552,-1430.968096265199,3885.867038250106,330.70848954710505,-7.261368760306079,16160.095448451177,-20313.31933068191,34885.086117189014,-59.90550482920712,10.047254039555128,-58.70499346590472,122074,2025,1,1,0.0022139386,0.99777764,8.264387e-06,6.3946395e-08
25436,122075,2025,186.8970682954515,62400.0,1,-4756.57566559497,-52.351471161578,-59.57649698810414,-1287.5661590692998,3885.867038250106,358.7926683572075,-7.038626236587913,16160.653795020276,-20311.051547031304,34884.908912017505,-60.54425882418957,112.79224399108102,-61.678460378313375,122075,2025,1,1,0.0020082071,0.9979837,7.994683e-06,7.745728e-08
25437,122076,2025,234.474427534463,48600.0,1,-4895.690151497843,-51.96529233494546,-58.64506118047901,-1312.5464163653696,3885.867038250106,202.1563070509519,-8.280947710870631,16160.808025429811,-20310.425123908917,34884.85996316085,-60.00730014633256,15.735713679164974,-60.71465545077243,122076,2025,1,1,0.0011160703,0.99885654,2.6913818e-05,4.197707e-07
25438,122077,2025,190.306114933761,1620.0,1,-4716.356930884209,-53.6697059551857,-60.92498520356613,-1118.8121581030182,3885.867038250106,392.9586838729599,-6.767647171370054,16161.410305862548,-20307.97889822401,34884.66881448496,-60.943941511239615,184.95954110994967,-61.72329778110876,122077,2025,1,1,0.0029453505,0.9970509,3.806724e-06,3.9505863e-08
25439,122078,2025,190.306114933761,2337.0,1,-4669.630402689108,-53.71160848203344,-60.94446149658776,-1114.627342851329,3885.867038250106,445.73654549226126,-6.349052980917794,16161.410305862548,-20307.97889822401,34884.66881448496,-60.98598429795254,192.64163976074724,-61.72879977394499,122078,2025,1,1,0.005583384,0.99441564,9.151265e-07,1.8935008e-08
25440,122079,2025,232.661256682703,1710.0,1,-4591.941022932389,-53.82493924601401,-60.57613424785731,-1129.604787514978,3885.867038250106,522.9365658308541,-5.73676064801446,16161.056736787405,-20309.414956422173,34884.78102842531,-61.46448402571419,279.10327812678656,-61.7170524333068,122079,2025,1,1,0.027082535,0.97291744,4.7115744e-08,5.8787077e-09
25441,122080,2025,232.661256682703,6750.0,0,-4499.064913783675,-54.23098246956643,-60.3983104514333,-1076.338425628593,3885.867038250106,613.3906655636094,-5.0193469542987295,16161.056736787405,-20309.414956422173,34884.78102842531,-62.02716803210967,380.7811092878621,-61.32720291332281,122080,2025,0,1,0.22339022,0.7766098,1.3203489e-09,3.7814942e-09
25442,122084,2025,148.836859350581,1166.0,0,-4297.023507664564,-54.332482245109375,-59.20094819754898,-1124.1486485784988,3885.867038250106,688.5192554216694,-4.4234836455823086,16160.314222681887,-20312.43075600259,34885.0166837453,-62.7063859497068,516.2143088795988,-61.7333772663428,122084,2025,0,0,0.9681599,0.031840138,3.6143476e-13,2.2075816e-10
25443,122085,2025,177.967563337759,54432.0,0,-4491.671298360508,-52.93877860594098,-58.54168865049698,-1258.44587585598,3885.867038250106,613.9404122148737,-5.014986778509503,16160.17014835868,-20313.015929106085,34885.062409315346,-61.56737379842798,310.36948122560466,-61.72391869456807,122085,2025,0,1,0.26840708,0.7315929,8.521315e-10,3.6460506e-09
25444,122086,2025,226.780731111131,1386.0,0,-4406.285175175015,-52.31260654987055,-57.44465273760108,-1369.7789749333638,3885.867038250106,689.2188327630731,-4.417935125769283,16159.38567869764,-20316.202135613283,34885.31138027446,-61.81407767866823,355.0491141228281,-61.728981591555,122086,2025,0,0,0.76263094,0.23736905,1.971771e-11,1.3199408e-09
25445,122087,2025,226.780731111131,1122.0,0,-4336.574393894589,-52.9177388751998,-57.61545701303231,-1315.9848757220664,3885.867038250106,735.2447630666531,-4.052892161842276,16159.38567869761,-20316.20213561327,34885.31138027445,-62.374607203757904,456.2942464128882,-61.68656052366038,122087,2025,0,0,0.93710375,0.06289629,1.1386305e-12,3.87262e-10
25446,122088,2025,226.780731111131,1479.0,0,-4276.284250768398,-53.16825006109681,-56.3194622913372,-1270.4172111850971,3885.867038250106,683.8051738440306,-4.46087218504136,16159.38567869764,-20316.202135613283,34885.31138027446,-62.58429937356426,517.2634109106452,-61.65300419491002,122088,2025,0,0,0.97418946,0.025810532,3.1234444e-13,2.2596013e-10
25447,122089,2025,156.23349915063,1692.0,0,-4236.870469620029,-52.56522944875391,-57.70869285812853,-1394.1288645456607,3885.867038250106,666.6660713348854,-4.596806618907664,16158.89275312898,-20318.204204950445,34885.46782246423,-62.58652343034421,482.2444084352264,-61.72530125857795,122089,2025,0,0,0.9846646,0.015335403,1.2995404e-13,1.7922247e-10
25448,122090,2025,201.353446240927,119.0,0,-4175.288382124459,-51.841448845805466,-56.57814153657597,-1514.9890684048728,3885.867038250106,629.7457609041032,-4.889630673953644,16158.10581361127,-20321.400443041806,34885.717577293806,-62.73848341815096,509.79277099627006,-61.73611707477088,122090,2025,0,0,0.99192643,0.008073573,9.522221e-14,2.0904385e-10
25449,122091,2025,140.2923435600129,918900.0,0,-3982.672366837142,-52.10038542853825,-42.20316127060145,-1456.1515549684784,3885.867038250106,402.3021690529956,-6.693541694282871,16157.97195141224,-20321.944138522813,34885.76006179224,-63.45323093349048,651.7831038136615,-48.03010773212817,122091,2025,0,0,0.99805933,0.0019406121,1.7779493e-13,7.279383e-10
25450,122092,2025,36.1566536795368,87.0,0,-3904.9189169803312,-52.747881367888624,-62.906511541135565,-1549.011941064056,3885.867038250106,428.35632006453466,-6.486899819906366,16157.971951412212,-20321.94413852282,34885.76006179224,-63.82671241185516,601.521619554102,-61.73790400332934,122092,2025,0,0,0.9987224,0.0012775741,8.4666994e-14,6.168833e-10
25451,122093,2025,36.1566536795368,25080.0,0,-3830.836969096048,-53.59661298855565,-56.00266897704616,-1366.2311987087378,3885.867038250106,267.1359938702724,-7.765577846207005,16157.971951412212,-20321.94413852282,34885.76006179224,-64.52390252675377,832.6093598014727,-60.69279749078999,122093,2025,0,0,0.99866533,0.0013346417,3.7408244e-13,1.2108876e-09
25452,122094,2025,36.1566536795368,2871.0,0,-3860.7881850479553,-53.233581633956646,-56.8967493293426,-1399.3840874730834,3885.867038250106,365.6106903631287,-6.984550828557161,16157.971951412212,-20321.94413852282,34885.76006179224,-64.17809718607974,770.1504666242913,-61.71834614225263,122094,2025,0,0,0.9987993,0.0012006366,1.4197981e-13,7.989832e-10
25453,122095,2025,36.1566536795368,910.0,0,-3803.772441238174,-53.18106417858738,-58.07684772425707,-1441.4995584136632,3885.867038250106,381.88326233557314,-6.855489061323862,16157.971951412212,-20321.94413852282,34885.76006179224,-64.16400836455145,730.5201979839444,-60.73863877998674,122095,2025,0,0,0.99900407,0.0009959799,1.173672e-13,7.697336e-10
25454,122096,2025,118.83184675359,19536.0,0,-3723.8994895804944,-55.251068067283846,-57.88398335106135,-1138.542921687295,3885.867038250106,247.83059956500935,-7.918693672665913,16159.10583539406,-20317.338748791728,34885.40019550742,-64.85802192009162,893.0870121754538,-60.725300353914726,122096,2025,0,0,0.9988411,0.0011588598,6.530796e-13,1.5796965e-09
25455,122097,2025,118.83184675359,715896.0,0,-3631.0057441429135,-55.81379499526503,-57.18809137818265,-1096.4227107406268,3885.867038250106,111.30641961187372,-9.00150049414846,16159.10583539406,-20317.338748791728,34885.40019550742,-65.41837083783817,987.7522876712864,-59.66859873988432,122097,2025,0,0,0.9987986,0.0012013556,1.8969086e-12,2.7183251e-09
25456,122098,2025,126.805163023633,2024.0,0,-3569.578407958096,-57.354934896878106,-59.93491125042719,-953.1374954023024,3885.867038250106,-36.39951627033588,-10.17299256977654,16159.70699276164,-20314.897084554526,34885.20940326415,-66.22260144120584,1111.9333475333765,-60.71948044307398,122098,2025,0,0,0.99882704,0.0011729901,3.3306131e-12,1.3611126e-09
25457,122099,2025,126.805163023633,925.0,0,-3656.650831061719,-56.84318862323754,-59.36917389316001,-972.3095120131776,3885.867038250106,94.91230567073058,-9.131526240603966,16159.706992761669,-20314.89708455454,34885.209403264176,-65.71805535416667,1037.2388496465628,-60.71647956296375,122099,2025,0,0,0.99868804,0.0013119058,2.3415564e-12,2.9253229e-09
25458,122100,2025,221.926241572574,1680.0,0,-3558.2997152663206,-58.30178882330923,-61.27234622760007,-810.4144613681983,3885.867038250106,-11.125794504070656,-9.972540471531689,16160.361008401233,-20312.240730854683,34885.001835133575,-66.39245224861997,1155.0734792906935,-61.72443595130108,122100,2025,0,0,0.99892235,0.001077675,3.1627218e-12,1.3097909e-09
25459,122101,2025,221.926241572574,11036.0,0,-3734.333669580676,-56.98691293068723,-60.25709173579291,-865.7869852689064,3885.867038250106,132.31307325649323,-8.834891561791402,16160.361008401233,-20312.240730854675,34885.001835133575,-65.58912141912859,1018.4334486406516,-60.76182335320199,122101,2025,0,0,0.99853754,0.0014625033,2.2884617e-12,2.7291929e-09
25460,122102,2025,126.805163023633,10106.0,0,-3763.1577210254254,-55.92935200695835,-53.26298530590092,-1006.3282963613992,3885.867038250106,186.96972326244145,-8.40139623893987,16159.706992761669,-20314.897084554534,34885.209403264176,-65.17234860240987,949.6451295082248,-55.06644826387272,122102,2025,0,0,0.998602,0.0013979957,1.1778752e-12,1.958492e-09
25461,122103,2025,159.671770565644,380.0,0,-4146.918616022396,-55.66216962330844,-59.93072659009926,-989.0972429779438,3885.867038250106,537.5507132381938,-5.620852253558251,16160.547449966252,-20311.483478717048,34884.94266326554,-63.69457219192105,694.7428718756555,-61.73352226659618,122103,2025,0,0,0.9938113,0.0061886893,1.3331896e-13,2.9992184e-10
25462,122104,2025,159.671770565644,594.0,0,-4164.858125635993,-55.65235468236507,-58.929059638660334,-989.554400700758,3885.867038250106,561.0724982865793,-5.434295195954384,16160.547449966252,-20311.483478717048,34884.94266326554,-63.690615728502735,693.9830562563225,-60.732299736736095,122104,2025,0,0,0.99264175,0.007358299,1.2864164e-13,2.5366392e-10
25463,122105,2025,159.671770565644,1690.0,0,-4281.333651315457,-55.06888481074799,-59.72182207679556,-1042.1285709134568,3885.867038250106,683.3955417751615,-4.464121077645011,16160.547449966252,-20311.483478717048,34884.94266326554,-63.14437505778694,595.2173582926093,-61.73048492106192,122105,2025,0,0,0.9740192,0.025980769,2.593704e-13,1.9849246e-10
25464,122106,2025,142.717333538794,760.0,0,-4243.774734339171,-56.34459723955169,-61.52185380545667,-872.1005043562709,3885.867038250106,656.9523114661581,-4.673848835544394,16161.427296796755,-20307.909887747468,34884.663421989375,-63.40801426712371,636.5880761793537,-61.72823113942427,122106,2025,0,0,0.9835825,0.016417518,1.3835528e-13,1.6977394e-10
25465,122107,2025,142.717333538794,1155.0,0,-4195.966844140686,-56.66323351789902,-62.00218533589789,-850.0034639188066,3885.867038250106,621.4032996297576,-4.955796784447156,16161.427296796755,-20307.909887747475,34884.663421989375,-63.70995380833668,684.887622876845,-61.73013200728408,122107,2025,0,0,0.99015814,0.009841837,9.553302e-14,1.7287279e-10
25466,122108,2025,142.717333538794,7396.0,0,-4315.028119544496,-56.03929164025582,-60.783024562079774,-905.3727850061118,3885.867038250106,752.5472302440401,-3.9156620426459305,16161.427296796755,-20307.909887747475,34884.663421989375,-63.13460488669679,580.8685106333323,-60.72756330603026,122108,2025,0,0,0.9578055,0.042194493,3.744079e-13,2.3007796e-10
25467,122109,2025,142.717333538794,2430.0,0,-4321.420170994412,-56.07374323818263,-59.7939697782396,-902.340271423391,3885.867038250106,770.7027091291168,-3.77166647797166,16161.427296796755,-20307.909887747475,34884.663421989375,-63.16677392048026,586.6445574307781,-59.725417543334,122109,2025,0,0,0.9527642,0.04723574,4.0548457e-13,2.4741184e-10
25468,122110,2025,129.262187209228,1891.0,0,-4345.992733153397,-57.02096127436425,-63.1402151910711,-754.099548619818,3885.867038250106,735.9868086041995,-4.047006816329258,16162.33778637444,-20304.21183801876,34884.374455475205,-63.07685468735383,570.3664494251507,-61.72016539936538,122110,2025,0,0,0.9340348,0.065965205,8.698274e-13,3.2676928e-10
25469,122111,2025,129.262187209228,2842.0,0,-4431.858532790659,-56.48407758449859,-61.95366075773836,-801.6968826562725,3885.867038250106,658.9159394976148,-4.658274819073132,16162.33778637444,-20304.211838018768,34884.374455475205,-62.581254490746446,480.8184047681598,-60.721367299720974,122111,2025,0,0,0.66343915,0.3365609,3.7736526e-11,1.4459525e-09
25470,122112,2025,181.402503757634,7848.0,1,-4523.419383781801,-56.01925478355099,-58.84207740240534,-838.0675044653524,3885.867038250106,558.3170059752176,-5.456149682627068,16162.38343436824,-20304.02643386344,34884.35996794897,-62.12130543064797,397.6708636689032,-57.71350528337647,122112,2025,1,1,0.15345076,0.8465493,3.0333713e-09,3.7896357e-09
25471,122114,2025,190.306114933761,2904.0,1,-4630.797017319242,-54.20801805557758,-58.12319964130952,-1069.6677049921186,3885.867038250106,471.7154408006247,-6.143007978016964,16161.410305862548,-20307.97889822401,34884.66881448496,-61.45569954530211,277.42694604131043,-58.72751695504296,122114,2025,1,1,0.0119723035,0.98802745,2.2484735e-07,1.0135047e-08
25472,122115,2025,153.118458740077,39.0,1,-4721.43831644245,-53.66641139432207,-62.58113495020847,-1155.7170406838202,3885.867038250106,355.4170599231729,-7.065399016620585,16161.323200337383,-20308.332686528127,34884.69645958995,-61.058146892717296,175.82890388056694,-61.73790400332934,122115,2025,1,1,0.0028990225,0.9970962,4.7684657e-06,4.2441997e-08
25473,122116,2025,153.118458740077,55.0,1,-4780.866715604259,-53.44422107321667,-55.66116642907001,-1074.998988123739,3885.867038250106,265.3960530274778,-7.7793777446147505,16161.323200337383,-20308.332686528127,34884.69645958995,-60.75468107426891,220.6731915532216,-60.73863877998674,122116,2025,1,1,0.0018164098,0.9981679,1.5616279e-05,1.0895776e-07
