SQ_Ano,SQ,Ano,cluster
115201_2020,115201,2020,1
115202_2020,115202,2020,1
115203_2020,115203,2020,1
115204_2020,115204,2020,1
115205_2020,115205,2020,1
115206_2020,115206,2020,1
115207_2020,115207,2020,1
115208_2020,115208,2020,1
115209_2020,115209,2020,1
115210_2020,115210,2020,1
115211_2020,115211,2020,1
115212_2020,115212,2020,1
115213_2020,115213,2020,1
115214_2020,115214,2020,1
115215_2020,115215,2020,1
115216_2020,115216,2020,1
115217_2020,115217,2020,1
115218_2020,115218,2020,1
115219_2020,115219,2020,1
115220_2020,115220,2020,1
115221_2020,115221,2020,1
115222_2020,115222,2020,1
115223_2020,115223,2020,1
115224_2020,115224,2020,1
115225_2020,115225,2020,1
115226_2020,115226,2020,1
115227_2020,115227,2020,1
115228_2020,115228,2020,1
115229_2020,115229,2020,1
115230_2020,115230,2020,1
115231_2020,115231,2020,1
115232_2020,115232,2020,1
115233_2020,115233,2020,1
115235_2020,115235,2020,1
115236_2020,115236,2020,1
115237_2020,115237,2020,1
115242_2020,115242,2020,1
115243_2020,115243,2020,1
115244_2020,115244,2020,1
115245_2020,115245,2020,1
115247_2020,115247,2020,1
115248_2020,115248,2020,1
115249_2020,115249,2020,1
115250_2020,115250,2020,1
115251_2020,115251,2020,1
115254_2020,115254,2020,2
115255_2020,115255,2020,2
115256_2020,115256,2020,2
115257_2020,115257,2020,1
115258_2020,115258,2020,1
115259_2020,115259,2020,1
115260_2020,115260,2020,1
115261_2020,115261,2020,1
115263_2020,115263,2020,1
115264_2020,115264,2020,1
115265_2020,115265,2020,1
115266_2020,115266,2020,1
115267_2020,115267,2020,2
115268_2020,115268,2020,2
115269_2020,115269,2020,2
115270_2020,115270,2020,2
115271_2020,115271,2020,2
115272_2020,115272,2020,2
115273_2020,115273,2020,2
115274_2020,115274,2020,2
115275_2020,115275,2020,2
115276_2020,115276,2020,2
115277_2020,115277,2020,2
115279_2020,115279,2020,2
115280_2020,115280,2020,2
115281_2020,115281,2020,2
115282_2020,115282,2020,2
115283_2020,115283,2020,2
115285_2020,115285,2020,1
115286_2020,115286,2020,2
115288_2020,115288,2020,2
115289_2020,115289,2020,2
115290_2020,115290,2020,2
115291_2020,115291,2020,2
115292_2020,115292,2020,2
115293_2020,115293,2020,2
115294_2020,115294,2020,2
115295_2020,115295,2020,2
115296_2020,115296,2020,2
115297_2020,115297,2020,1
115298_2020,115298,2020,1
115299_2020,115299,2020,1
115300_2020,115300,2020,1
115301_2020,115301,2020,1
115302_2020,115302,2020,1
115303_2020,115303,2020,1
115304_2020,115304,2020,1
115305_2020,115305,2020,1
115306_2020,115306,2020,1
115307_2020,115307,2020,1
115308_2020,115308,2020,1
115309_2020,115309,2020,1
115310_2020,115310,2020,1
115311_2020,115311,2020,1
115312_2020,115312,2020,1
115313_2020,115313,2020,2
115314_2020,115314,2020,2
115315_2020,115315,2020,2
115316_2020,115316,2020,2
115317_2020,115317,2020,2
115318_2020,115318,2020,2
115320_2020,115320,2020,1
115323_2020,115323,2020,1
115324_2020,115324,2020,1
115325_2020,115325,2020,2
115326_2020,115326,2020,2
115327_2020,115327,2020,2
115328_2020,115328,2020,2
115329_2020,115329,2020,1
115330_2020,115330,2020,1
115331_2020,115331,2020,2
115332_2020,115332,2020,2
115333_2020,115333,2020,1
115334_2020,115334,2020,2
115335_2020,115335,2020,2
115336_2020,115336,2020,2
115337_2020,115337,2020,2
115338_2020,115338,2020,2
115339_2020,115339,2020,1
115340_2020,115340,2020,1
115341_2020,115341,2020,1
115342_2020,115342,2020,1
115343_2020,115343,2020,2
115344_2020,115344,2020,2
115345_2020,115345,2020,2
115346_2020,115346,2020,2
116040_2020,116040,2020,1
116041_2020,116041,2020,1
116042_2020,116042,2020,1
116043_2020,116043,2020,1
116044_2020,116044,2020,1
116045_2020,116045,2020,1
116046_2020,116046,2020,1
116047_2020,116047,2020,1
116049_2020,116049,2020,1
116050_2020,116050,2020,1
116051_2020,116051,2020,1
116052_2020,116052,2020,1
116053_2020,116053,2020,1
116054_2020,116054,2020,1
116055_2020,116055,2020,1
116056_2020,116056,2020,1
116059_2020,116059,2020,1
116060_2020,116060,2020,1
116061_2020,116061,2020,1
116062_2020,116062,2020,1
116065_2020,116065,2020,1
116067_2020,116067,2020,1
116068_2020,116068,2020,1
116069_2020,116069,2020,1
116071_2020,116071,2020,1
116072_2020,116072,2020,1
116073_2020,116073,2020,1
116074_2020,116074,2020,1
116075_2020,116075,2020,1
116076_2020,116076,2020,1
116077_2020,116077,2020,1
116078_2020,116078,2020,1
116079_2020,116079,2020,1
116081_2020,116081,2020,1
116082_2020,116082,2020,1
116083_2020,116083,2020,1
116084_2020,116084,2020,1
116085_2020,116085,2020,1
116086_2020,116086,2020,1
116087_2020,116087,2020,1
116088_2020,116088,2020,1
116089_2020,116089,2020,1
116092_2020,116092,2020,1
116093_2020,116093,2020,1
116095_2020,116095,2020,1
116096_2020,116096,2020,1
116097_2020,116097,2020,1
116098_2020,116098,2020,1
116099_2020,116099,2020,1
116100_2020,116100,2020,1
116103_2020,116103,2020,1
116104_2020,116104,2020,1
116105_2020,116105,2020,1
116106_2020,116106,2020,1
116107_2020,116107,2020,1
116108_2020,116108,2020,1
116110_2020,116110,2020,1
116113_2020,116113,2020,1
116114_2020,116114,2020,1
116115_2020,116115,2020,1
116116_2020,116116,2020,1
116119_2020,116119,2020,1
116120_2020,116120,2020,1
116121_2020,116121,2020,1
116122_2020,116122,2020,1
116123_2020,116123,2020,1
116124_2020,116124,2020,1
116125_2020,116125,2020,1
116127_2020,116127,2020,1
116128_2020,116128,2020,1
116129_2020,116129,2020,1
116130_2020,116130,2020,1
116131_2020,116131,2020,1
116132_2020,116132,2020,1
116133_2020,116133,2020,1
116134_2020,116134,2020,1
116135_2020,116135,2020,1
116138_2020,116138,2020,1
116141_2020,116141,2020,1
116142_2020,116142,2020,1
116144_2020,116144,2020,1
116145_2020,116145,2020,1
116147_2020,116147,2020,1
116148_2020,116148,2020,1
116149_2020,116149,2020,1
116150_2020,116150,2020,1
116152_2020,116152,2020,1
116153_2020,116153,2020,1
116154_2020,116154,2020,1
116155_2020,116155,2020,1
116156_2020,116156,2020,1
116157_2020,116157,2020,1
116159_2020,116159,2020,1
116160_2020,116160,2020,1
116161_2020,116161,2020,1
116162_2020,116162,2020,1
116163_2020,116163,2020,1
116164_2020,116164,2020,1
116165_2020,116165,2020,1
116166_2020,116166,2020,1
116167_2020,116167,2020,1
116168_2020,116168,2020,1
116169_2020,116169,2020,1
116170_2020,116170,2020,1
116171_2020,116171,2020,1
116172_2020,116172,2020,1
116174_2020,116174,2020,1
116175_2020,116175,2020,1
116176_2020,116176,2020,1
116177_2020,116177,2020,1
116178_2020,116178,2020,0
116180_2020,116180,2020,1
116181_2020,116181,2020,1
116182_2020,116182,2020,1
116183_2020,116183,2020,1
116184_2020,116184,2020,1
116185_2020,116185,2020,1
116186_2020,116186,2020,1
116187_2020,116187,2020,1
116188_2020,116188,2020,1
116189_2020,116189,2020,1
116190_2020,116190,2020,1
116191_2020,116191,2020,1
116192_2020,116192,2020,1
116193_2020,116193,2020,1
116194_2020,116194,2020,1
116195_2020,116195,2020,1
116196_2020,116196,2020,1
116197_2020,116197,2020,1
116198_2020,116198,2020,1
116199_2020,116199,2020,1
116200_2020,116200,2020,1
116201_2020,116201,2020,1
116202_2020,116202,2020,1
116203_2020,116203,2020,1
116204_2020,116204,2020,1
116205_2020,116205,2020,1
116206_2020,116206,2020,1
116207_2020,116207,2020,1
116208_2020,116208,2020,1
116209_2020,116209,2020,1
116210_2020,116210,2020,1
116211_2020,116211,2020,1
116212_2020,116212,2020,1
116213_2020,116213,2020,1
116214_2020,116214,2020,1
116215_2020,116215,2020,1
116216_2020,116216,2020,1
116217_2020,116217,2020,1
116218_2020,116218,2020,1
116219_2020,116219,2020,1
116221_2020,116221,2020,1
116222_2020,116222,2020,1
116223_2020,116223,2020,1
116224_2020,116224,2020,1
116225_2020,116225,2020,1
116226_2020,116226,2020,1
116228_2020,116228,2020,1
116230_2020,116230,2020,1
116231_2020,116231,2020,1
116232_2020,116232,2020,1
116233_2020,116233,2020,1
116234_2020,116234,2020,1
116235_2020,116235,2020,1
116236_2020,116236,2020,1
116238_2020,116238,2020,1
116239_2020,116239,2020,1
116240_2020,116240,2020,1
116241_2020,116241,2020,1
116243_2020,116243,2020,1
116244_2020,116244,2020,1
116245_2020,116245,2020,1
116246_2020,116246,2020,1
116247_2020,116247,2020,1
116248_2020,116248,2020,1
116249_2020,116249,2020,1
116250_2020,116250,2020,1
116251_2020,116251,2020,1
116252_2020,116252,2020,1
116253_2020,116253,2020,1
116254_2020,116254,2020,1
116255_2020,116255,2020,1
116256_2020,116256,2020,1
116257_2020,116257,2020,1
116258_2020,116258,2020,1
116259_2020,116259,2020,1
116260_2020,116260,2020,1
116261_2020,116261,2020,1
116262_2020,116262,2020,1
116264_2020,116264,2020,1
116265_2020,116265,2020,1
116267_2020,116267,2020,1
116268_2020,116268,2020,1
116269_2020,116269,2020,1
116270_2020,116270,2020,1
116271_2020,116271,2020,1
116272_2020,116272,2020,1
116273_2020,116273,2020,1
116275_2020,116275,2020,1
116278_2020,116278,2020,1
116279_2020,116279,2020,1
116280_2020,116280,2020,1
116281_2020,116281,2020,0
116282_2020,116282,2020,1
116283_2020,116283,2020,1
116284_2020,116284,2020,1
116285_2020,116285,2020,1
116286_2020,116286,2020,1
116287_2020,116287,2020,1
116288_2020,116288,2020,1
116289_2020,116289,2020,1
116290_2020,116290,2020,1
116291_2020,116291,2020,1
116292_2020,116292,2020,1
116293_2020,116293,2020,1
116294_2020,116294,2020,1
116295_2020,116295,2020,1
116296_2020,116296,2020,1
116297_2020,116297,2020,1
116298_2020,116298,2020,1
116299_2020,116299,2020,1
116300_2020,116300,2020,1
116301_2020,116301,2020,1
116303_2020,116303,2020,1
116304_2020,116304,2020,1
116305_2020,116305,2020,1
116306_2020,116306,2020,1
116307_2020,116307,2020,1
116308_2020,116308,2020,1
116312_2020,116312,2020,1
116313_2020,116313,2020,1
116314_2020,116314,2020,1
116315_2020,116315,2020,1
116317_2020,116317,2020,1
116319_2020,116319,2020,1
116320_2020,116320,2020,1
116321_2020,116321,2020,1
116322_2020,116322,2020,1
116323_2020,116323,2020,1
116326_2020,116326,2020,1
116327_2020,116327,2020,1
116328_2020,116328,2020,1
116329_2020,116329,2020,1
116330_2020,116330,2020,1
116331_2020,116331,2020,1
116332_2020,116332,2020,1
116334_2020,116334,2020,1
116335_2020,116335,2020,1
116336_2020,116336,2020,1
116337_2020,116337,2020,1
116338_2020,116338,2020,1
116339_2020,116339,2020,1
116340_2020,116340,2020,1
116341_2020,116341,2020,1
116342_2020,116342,2020,1
116343_2020,116343,2020,1
116344_2020,116344,2020,1
116347_2020,116347,2020,1
116348_2020,116348,2020,1
116349_2020,116349,2020,1
116350_2020,116350,2020,1
116351_2020,116351,2020,1
116352_2020,116352,2020,1
116353_2020,116353,2020,1
116354_2020,116354,2020,1
116355_2020,116355,2020,1
116356_2020,116356,2020,1
116357_2020,116357,2020,1
116358_2020,116358,2020,1
116359_2020,116359,2020,1
116360_2020,116360,2020,1
116361_2020,116361,2020,1
116362_2020,116362,2020,1
116363_2020,116363,2020,1
116364_2020,116364,2020,1
116365_2020,116365,2020,1
116366_2020,116366,2020,1
116368_2020,116368,2020,1
116369_2020,116369,2020,1
116370_2020,116370,2020,1
116371_2020,116371,2020,1
116372_2020,116372,2020,1
116373_2020,116373,2020,1
116374_2020,116374,2020,1
116375_2020,116375,2020,1
116380_2020,116380,2020,1
116381_2020,116381,2020,1
116382_2020,116382,2020,1
116383_2020,116383,2020,1
116384_2020,116384,2020,1
116385_2020,116385,2020,1
116387_2020,116387,2020,1
116388_2020,116388,2020,1
116389_2020,116389,2020,1
116390_2020,116390,2020,1
116391_2020,116391,2020,1
116393_2020,116393,2020,1
116394_2020,116394,2020,1
116397_2020,116397,2020,1
116398_2020,116398,2020,1
116399_2020,116399,2020,1
116400_2020,116400,2020,1
116401_2020,116401,2020,1
116402_2020,116402,2020,1
116403_2020,116403,2020,1
116404_2020,116404,2020,1
116405_2020,116405,2020,1
116406_2020,116406,2020,1
116407_2020,116407,2020,1
116408_2020,116408,2020,1
116409_2020,116409,2020,1
116410_2020,116410,2020,1
116411_2020,116411,2020,1
116412_2020,116412,2020,1
116414_2020,116414,2020,1
116415_2020,116415,2020,1
116416_2020,116416,2020,1
116417_2020,116417,2020,1
116418_2020,116418,2020,1
116419_2020,116419,2020,1
116420_2020,116420,2020,1
116421_2020,116421,2020,1
116423_2020,116423,2020,1
116424_2020,116424,2020,1
116425_2020,116425,2020,1
116426_2020,116426,2020,1
116427_2020,116427,2020,1
116428_2020,116428,2020,1
116429_2020,116429,2020,1
116430_2020,116430,2020,1
116431_2020,116431,2020,1
116435_2020,116435,2020,1
116436_2020,116436,2020,1
116437_2020,116437,2020,1
116439_2020,116439,2020,1
116440_2020,116440,2020,1
116441_2020,116441,2020,1
116442_2020,116442,2020,1
116443_2020,116443,2020,1
116445_2020,116445,2020,1
116446_2020,116446,2020,1
116447_2020,116447,2020,1
116448_2020,116448,2020,1
116449_2020,116449,2020,1
116450_2020,116450,2020,1
116451_2020,116451,2020,1
116452_2020,116452,2020,1
116453_2020,116453,2020,1
116454_2020,116454,2020,1
116455_2020,116455,2020,1
116456_2020,116456,2020,1
116457_2020,116457,2020,1
116458_2020,116458,2020,1
116459_2020,116459,2020,1
116460_2020,116460,2020,1
116461_2020,116461,2020,1
116462_2020,116462,2020,1
116463_2020,116463,2020,1
116464_2020,116464,2020,1
116466_2020,116466,2020,1
116467_2020,116467,2020,1
116470_2020,116470,2020,1
116471_2020,116471,2020,1
116472_2020,116472,2020,1
116473_2020,116473,2020,1
116474_2020,116474,2020,1
116475_2020,116475,2020,1
116476_2020,116476,2020,1
116477_2020,116477,2020,1
116479_2020,116479,2020,1
116480_2020,116480,2020,1
116481_2020,116481,2020,1
116482_2020,116482,2020,1
116483_2020,116483,2020,1
116484_2020,116484,2020,1
116486_2020,116486,2020,1
116487_2020,116487,2020,1
116488_2020,116488,2020,1
116489_2020,116489,2020,1
116490_2020,116490,2020,1
116491_2020,116491,2020,1
116492_2020,116492,2020,1
116493_2020,116493,2020,1
116494_2020,116494,2020,1
116495_2020,116495,2020,1
116496_2020,116496,2020,1
116497_2020,116497,2020,1
116498_2020,116498,2020,1
116499_2020,116499,2020,1
116500_2020,116500,2020,1
116501_2020,116501,2020,1
116502_2020,116502,2020,1
116503_2020,116503,2020,1
116504_2020,116504,2020,1
116510_2020,116510,2020,1
116512_2020,116512,2020,1
116513_2020,116513,2020,1
116514_2020,116514,2020,1
116515_2020,116515,2020,1
116516_2020,116516,2020,1
116517_2020,116517,2020,1
116518_2020,116518,2020,1
116519_2020,116519,2020,1
116520_2020,116520,2020,1
116521_2020,116521,2020,1
116522_2020,116522,2020,1
116523_2020,116523,2020,1
116524_2020,116524,2020,1
116525_2020,116525,2020,1
116526_2020,116526,2020,1
116527_2020,116527,2020,1
116528_2020,116528,2020,1
116529_2020,116529,2020,1
116530_2020,116530,2020,1
116531_2020,116531,2020,1
116532_2020,116532,2020,1
116533_2020,116533,2020,1
116534_2020,116534,2020,1
116535_2020,116535,2020,1
116536_2020,116536,2020,1
116537_2020,116537,2020,1
116538_2020,116538,2020,1
116539_2020,116539,2020,1
116540_2020,116540,2020,1
116541_2020,116541,2020,1
116542_2020,116542,2020,0
116544_2020,116544,2020,1
117093_2020,117093,2020,0
117099_2020,117099,2020,1
117100_2020,117100,2020,1
117102_2020,117102,2020,1
117105_2020,117105,2020,1
117107_2020,117107,2020,1
117108_2020,117108,2020,1
117111_2020,117111,2020,1
117112_2020,117112,2020,1
117113_2020,117113,2020,1
117114_2020,117114,2020,1
117115_2020,117115,2020,1
117116_2020,117116,2020,1
117117_2020,117117,2020,1
117118_2020,117118,2020,1
117119_2020,117119,2020,1
117120_2020,117120,2020,1
117121_2020,117121,2020,1
117122_2020,117122,2020,1
117123_2020,117123,2020,1
117124_2020,117124,2020,1
117125_2020,117125,2020,1
117126_2020,117126,2020,1
117127_2020,117127,2020,1
117128_2020,117128,2020,1
117129_2020,117129,2020,1
117130_2020,117130,2020,1
117131_2020,117131,2020,1
117132_2020,117132,2020,1
117133_2020,117133,2020,1
117134_2020,117134,2020,2
117136_2020,117136,2020,1
117137_2020,117137,2020,1
117138_2020,117138,2020,1
117139_2020,117139,2020,1
117140_2020,117140,2020,1
117141_2020,117141,2020,1
117142_2020,117142,2020,1
117143_2020,117143,2020,1
117144_2020,117144,2020,1
117145_2020,117145,2020,1
117146_2020,117146,2020,1
117147_2020,117147,2020,1
117148_2020,117148,2020,1
117149_2020,117149,2020,1
117150_2020,117150,2020,1
117151_2020,117151,2020,1
117152_2020,117152,2020,1
117153_2020,117153,2020,1
117154_2020,117154,2020,1
117155_2020,117155,2020,1
117156_2020,117156,2020,1
117157_2020,117157,2020,1
117158_2020,117158,2020,1
117159_2020,117159,2020,1
117160_2020,117160,2020,1
117161_2020,117161,2020,1
117162_2020,117162,2020,1
117163_2020,117163,2020,1
117164_2020,117164,2020,1
117165_2020,117165,2020,1
117168_2020,117168,2020,1
117169_2020,117169,2020,1
117170_2020,117170,2020,1
117175_2020,117175,2020,1
117176_2020,117176,2020,1
117177_2020,117177,2020,1
117178_2020,117178,2020,1
117179_2020,117179,2020,1
117180_2020,117180,2020,1
117181_2020,117181,2020,1
117182_2020,117182,2020,1
117183_2020,117183,2020,1
117184_2020,117184,2020,1
117186_2020,117186,2020,2
117187_2020,117187,2020,1
117188_2020,117188,2020,1
117189_2020,117189,2020,1
117191_2020,117191,2020,1
117192_2020,117192,2020,1
117193_2020,117193,2020,1
117194_2020,117194,2020,1
117195_2020,117195,2020,1
117196_2020,117196,2020,1
117197_2020,117197,2020,1
117198_2020,117198,2020,1
117199_2020,117199,2020,1
117200_2020,117200,2020,1
117201_2020,117201,2020,1
117202_2020,117202,2020,1
117203_2020,117203,2020,1
117204_2020,117204,2020,1
117205_2020,117205,2020,1
117206_2020,117206,2020,0
117207_2020,117207,2020,0
117208_2020,117208,2020,0
117211_2020,117211,2020,0
117212_2020,117212,2020,0
117213_2020,117213,2020,0
117214_2020,117214,2020,0
117215_2020,117215,2020,0
117216_2020,117216,2020,0
117217_2020,117217,2020,0
117224_2020,117224,2020,0
117225_2020,117225,2020,0
117226_2020,117226,2020,0
117227_2020,117227,2020,0
117228_2020,117228,2020,0
117229_2020,117229,2020,0
117230_2020,117230,2020,0
117231_2020,117231,2020,0
